category,room_count,bathroom_count,size,type,price,city,region,log_price
Appartements,2.0,1.0,120.0,À Vendre,230000.0,Ariana,Jardins D'el Menzah,5.361727836017593
"Magasins, Commerces et Locaux industriels",2.0,1.0,160.0,À Louer,800.0,Ariana,La Soukra,2.9030899869919438
Appartements,2.0,2.0,140.0,À Louer,1250.0,Ariana,Ennasr,3.0969100130080562
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,200000.0,Ariana,Raoued,5.301029995663981
Appartements,2.0,1.0,110.0,À Louer,1100.0,Ariana,Ennasr,3.041392685158225
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,180000.0,Ariana,Raoued,5.2552725051033065
Appartements,2.0,2.0,150.0,À Louer,1500.0,Ariana,Ennasr,3.1760912590556813
Appartements,3.0,1.0,85.0,À Louer,330.0,Ariana,Raoued,2.5185139398778875
Maisons et Villas,5.0,4.0,380.0,À Vendre,760000.0,Ariana,La Soukra,5.880813592280791
"Magasins, Commerces et Locaux industriels",1.0,1.0,200.0,À Louer,1400.0,Ariana,La Soukra,3.146128035678238
Appartements,3.0,2.0,135.0,À Louer,900.0,Ariana,La Soukra,2.9542425094393248
Appartements,2.0,1.0,100.0,À Vendre,90000.0,Ariana,Borj Louzir,4.954242509439325
Appartements,3.0,2.0,140.0,À Vendre,290000.0,Ariana,La Soukra,5.4623979978989565
Appartements,3.0,2.0,130.0,À Louer,1400.0,Ariana,La Soukra,3.146128035678238
Appartements,4.0,2.0,170.0,À Vendre,295000.0,Ariana,Ennasr,5.469822015978163
Appartements,3.0,1.0,76.0,À Vendre,120000.0,Ariana,Ariana,5.079181246047625
Maisons et Villas,5.0,3.0,686.0,À Vendre,750000.0,Ariana,Ariana,5.8750612633917
Appartements,3.0,1.0,160.0,À Vendre,310000.0,Ariana,Ennasr,5.491361693834273
Appartements,4.0,1.0,130.0,À Vendre,95000.0,Ariana,Borj Louzir,4.977723605288848
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,45000.0,Ariana,Autres villes,4.653212513775344
Appartements,1.0,1.0,66.0,À Louer,650.0,Ariana,Jardins D'el Menzah,2.8129133566428557
Appartements,1.0,1.0,36.0,À Louer,400.0,Ariana,Ariana Ville,2.6020599913279625
Appartements,2.0,2.0,100.0,À Vendre,310000.0,Ariana,La Soukra,5.491361693834273
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,270000.0,Ariana,Mnihla,5.431363764158987
Maisons et Villas,5.0,2.0,350.0,À Vendre,310000.0,Ariana,Jardins D'el Menzah,5.491361693834273
Appartements,1.0,1.0,70.0,À Louer,830.0,Ariana,Jardins D'el Menzah,2.9190780923760737
Appartements,2.0,1.0,72.0,À Vendre,160000.0,Ariana,Chotrana,5.204119982655925
Appartements,1.0,1.0,90.0,À Louer,90.0,Ariana,Autres villes,1.954242509439325
Locations de vacances,1.0,1.0,90.0,À Louer,90.0,Ariana,Autres villes,1.954242509439325
Locations de vacances,1.0,1.0,90.0,À Louer,90.0,Ariana,Autres villes,1.954242509439325
Locations de vacances,1.0,1.0,90.0,À Louer,90.0,Ariana,Autres villes,1.954242509439325
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,470000.0,Ariana,Ariana Ville,5.672097857935717
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,190000.0,Ariana,Jardins D'el Menzah,5.278753600952829
Appartements,3.0,1.0,110.0,À Vendre,220000.0,Ariana,Borj Louzir,5.342422680822207
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,470000.0,Ariana,Ariana Ville,5.672097857935717
Appartements,2.0,1.0,80.0,À Louer,580.0,Ariana,Ariana,2.7634279935629373
Appartements,3.0,1.0,130.0,À Louer,1400.0,Ariana,Jardins D'el Menzah,3.146128035678238
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,420000.0,Ariana,Raoued,5.623249290397901
Appartements,2.0,1.0,100.0,À Louer,230.0,Ariana,Borj Louzir,2.361727836017593
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,105000.0,Ariana,Raoued,5.021189299069938
Appartements,1.0,1.0,60.0,À Louer,650.0,Ariana,Jardins D'el Menzah,2.8129133566428557
Appartements,3.0,1.0,170.0,À Vendre,350000.0,Ariana,Ennasr,5.544068044350276
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,350000.0,Ariana,Sidi Thabet,5.544068044350276
Appartements,2.0,1.0,100.0,À Louer,800.0,Ariana,La Soukra,2.9030899869919438
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,650000.0,Ariana,Jardins D'el Menzah,5.812913356642856
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,700000.0,Ariana,Ghazela,5.845098040014257
Locations de vacances,2.0,1.0,70.0,À Louer,80.0,Ariana,Ennasr,1.9030899869919435
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,90000.0,Ariana,Raoued,4.954242509439325
Appartements,3.0,1.0,100.0,À Louer,700.0,Ariana,Borj Louzir,2.845098040014257
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,220000.0,Ariana,Raoued,5.342422680822207
Appartements,3.0,3.0,190.0,À Louer,2500.0,Ariana,Ennasr,3.3979400086720375
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,150000.0,Ariana,Sidi Thabet,5.176091259055681
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,625000.0,Ariana,Raoued,5.795880017344075
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,250000.0,Ariana,Raoued,5.3979400086720375
Maisons et Villas,5.0,1.0,240.0,À Vendre,280000.0,Ariana,Raoued,5.447158031342219
Bureaux et Plateaux,7.0,4.0,400.0,À Louer,3000.0,Ariana,Ariana Ville,3.4771212547196626
Appartements,1.0,1.0,90.0,À Louer,90.0,Ariana,Autres villes,1.954242509439325
Appartements,1.0,1.0,70.0,À Louer,1350.0,Ariana,La Soukra,3.130333768495006
Appartements,2.0,1.0,100.0,À Louer,850.0,Ariana,La Soukra,2.929418925714293
Appartements,2.0,1.0,120.0,À Vendre,280000.0,Ariana,La Soukra,5.447158031342219
Appartements,3.0,2.0,140.0,À Louer,1000.0,Ariana,Chotrana,3.0
Appartements,1.0,1.0,80.0,À Louer,900.0,Ariana,La Soukra,2.9542425094393248
Maisons et Villas,5.0,3.0,250.0,À Vendre,410000.0,Ariana,La Soukra,5.6127838567197355
Appartements,1.0,1.0,90.0,À Louer,90.0,Ariana,Autres villes,1.954242509439325
Locations de vacances,1.0,1.0,240.0,À Vendre,2500000.0,Ariana,Ariana,6.3979400086720375
Appartements,1.0,1.0,90.0,À Louer,90.0,Ariana,Autres villes,1.954242509439325
Bureaux et Plateaux,2.0,1.0,83.0,À Louer,900.0,Ariana,Autres villes,2.9542425094393248
Appartements,3.0,2.0,155.0,À Vendre,300000.0,Ariana,La Soukra,5.477121254719663
Appartements,1.0,1.0,95.0,À Louer,750.0,Ariana,Jardins D'el Menzah,2.8750612633917
Maisons et Villas,7.0,2.0,401.0,À Vendre,550000.0,Ariana,Ariana,5.740362689494244
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,316000.0,Ariana,Autres villes,5.4996870826184034
Appartements,3.0,2.0,175.0,À Vendre,440000.0,Ariana,Autres villes,5.643452676486188
Appartements,3.0,1.0,170.0,À Vendre,350000.0,Ariana,Ennasr,5.544068044350276
Appartements,2.0,1.0,120.0,À Louer,700.0,Ariana,Ghazela,2.845098040014257
Appartements,2.0,1.0,150.0,À Louer,1400.0,Ariana,Ennasr,3.146128035678238
Appartements,1.0,1.0,50.0,À Louer,500.0,Ariana,Ennasr,2.6989700043360187
Maisons et Villas,11.0,3.0,518.0,À Vendre,900000.0,Ariana,Ariana Ville,5.954242509439325
Colocations,3.0,3.0,400.0,À Louer,400.0,Ariana,La Soukra,2.6020599913279625
Appartements,2.0,1.0,70.0,À Louer,480.0,Ariana,Borj Louzir,2.681241237375587
Appartements,2.0,2.0,140.0,À Vendre,240000.0,Ariana,La Soukra,5.380211241711606
Appartements,3.0,2.0,130.0,À Louer,950.0,Ariana,Jardins D'el Menzah,2.9777236052888476
Appartements,3.0,1.0,85.0,À Louer,900.0,Ariana,Autres villes,2.9542425094393248
Appartements,1.0,1.0,45.0,À Louer,500.0,Ariana,Jardins D'el Menzah,2.6989700043360187
Bureaux et Plateaux,2.0,1.0,84.0,À Vendre,169000.0,Ariana,Ariana Ville,5.227886704613674
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,12000.0,Ariana,Raoued,4.079181246047625
Appartements,1.0,1.0,80.0,À Louer,750.0,Ariana,La Soukra,2.8750612633917
Bureaux et Plateaux,2.0,2.0,90.0,À Louer,800.0,Ariana,Jardins D'el Menzah,2.9030899869919438
Appartements,4.0,1.0,117.0,À Louer,550.0,Ariana,Raoued,2.7403626894942437
Appartements,1.0,1.0,70.0,À Louer,830.0,Ariana,Jardins D'el Menzah,2.9190780923760737
Maisons et Villas,2.0,1.0,100.0,À Louer,300000.0,Ariana,Ariana,5.477121254719663
Appartements,4.0,1.0,100.0,À Vendre,170000.0,Ariana,Borj Louzir,5.230448921378274
Maisons et Villas,5.0,3.0,400.0,À Louer,3700.0,Ariana,La Soukra,3.568201724066995
Maisons et Villas,4.0,3.0,350.0,À Louer,3500.0,Ariana,La Soukra,3.5440680443502757
Appartements,4.0,3.0,174.0,À Vendre,500000.0,Ariana,La Soukra,5.698970004336019
Appartements,2.0,1.0,107.0,À Vendre,220000.0,Ariana,La Soukra,5.342422680822207
Appartements,2.0,2.0,122.0,À Vendre,268000.0,Ariana,La Soukra,5.4281347940287885
Maisons et Villas,6.0,5.0,520.0,À Vendre,1350000.0,Ariana,La Soukra,6.1303337684950066
Appartements,2.0,2.0,115.0,À Vendre,310000.0,Ariana,La Soukra,5.491361693834273
"Magasins, Commerces et Locaux industriels",1.0,1.0,500.0,À Vendre,10000.0,Ariana,La Soukra,4.0
Colocations,4.0,2.0,150.0,À Louer,197.0,Ariana,Autres villes,2.294466226161593
Appartements,1.0,1.0,85.0,À Louer,1000.0,Ariana,Ennasr,3.0
Appartements,3.0,2.0,200.0,À Vendre,355000.0,Ariana,Ennasr,5.550228353055094
Locations de vacances,2.0,1.0,70.0,À Louer,360.0,Ariana,Autres villes,2.5563025007672873
Appartements,2.0,1.0,90.0,À Vendre,135000.0,Ariana,Borj Louzir,5.1303337684950066
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,25000.0,Ariana,Autres villes,4.3979400086720375
Appartements,3.0,3.0,187.0,À Vendre,465000.0,Ariana,Ennasr,5.6674529528899535
Appartements,3.0,3.0,191.0,À Vendre,370000.0,Ariana,Ennasr,5.568201724066995
Maisons et Villas,3.0,2.0,200.0,À Louer,650.0,Ariana,Ariana,2.8129133566428557
Appartements,2.0,1.0,90.0,À Louer,800.0,Ariana,Ariana,2.9030899869919438
Appartements,2.0,1.0,120.0,À Vendre,270000.0,Ariana,Ennasr,5.431363764158987
Appartements,3.0,2.0,169.0,À Vendre,410000.0,Ariana,Ennasr,5.6127838567197355
Maisons et Villas,4.0,3.0,609.0,À Vendre,1150000.0,Ariana,Ennasr,6.060697840353612
Appartements,3.0,2.0,130.0,À Louer,1200.0,Ariana,La Soukra,3.0791812460476247
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,130000.0,Ariana,Sidi Thabet,5.113943352306837
Maisons et Villas,3.0,1.0,417.0,À Vendre,130000.0,Ariana,Raoued,5.113943352306837
Maisons et Villas,3.0,2.0,290.0,À Vendre,690000.0,Ariana,Autres villes,5.838849090737256
Maisons et Villas,2.0,1.0,120.0,À Louer,350.0,Ariana,Chotrana,2.5440680443502757
Maisons et Villas,3.0,2.0,160.0,À Louer,310.0,Ariana,Raoued,2.4913616938342726
"Magasins, Commerces et Locaux industriels",1.0,2.0,50.0,À Vendre,28000.0,Ariana,Ghazela,4.447158031342219
Maisons et Villas,5.0,2.0,125.0,À Vendre,185000.0,Ariana,Autres villes,5.267171728403014
"Magasins, Commerces et Locaux industriels",4.0,1.0,200.0,À Vendre,280000000.0,Ariana,La Soukra,8.44715803134222
Maisons et Villas,5.0,3.0,380.0,À Vendre,750000.0,Ariana,La Soukra,5.8750612633917
Maisons et Villas,3.0,1.0,110.0,À Louer,750.0,Ariana,La Soukra,2.8750612633917
Appartements,4.0,2.0,150.0,À Louer,1600.0,Ariana,Ariana Ville,3.2041199826559246
Appartements,2.0,1.0,90.0,À Louer,500.0,Ariana,Ariana Ville,2.6989700043360187
Appartements,2.0,2.0,124.0,À Vendre,284000.0,Ariana,Chotrana,5.453318340047038
Appartements,3.0,1.0,100.0,À Louer,380.0,Ariana,Ariana Ville,2.57978359661681
"Magasins, Commerces et Locaux industriels",1.0,1.0,400.0,À Vendre,80000.0,Ariana,Mnihla,4.903089986991944
Appartements,1.0,1.0,62.0,À Louer,80.0,Ariana,Autres villes,1.9030899869919435
Appartements,2.0,1.0,60.0,À Vendre,180000.0,Ariana,Ennasr,5.2552725051033065
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,150000.0,Ariana,Raoued,5.176091259055681
"Magasins, Commerces et Locaux industriels",2.0,2.0,420.0,À Louer,2500.0,Ariana,La Soukra,3.3979400086720375
Appartements,2.0,1.0,100.0,À Louer,700.0,Ariana,Ghazela,2.845098040014257
Appartements,2.0,1.0,95.0,À Louer,850.0,Ariana,Ennasr,2.929418925714293
"Magasins, Commerces et Locaux industriels",1.0,1.0,250.0,À Louer,1200.0,Ariana,La Soukra,3.0791812460476247
Appartements,2.0,2.0,120.0,À Louer,700.0,Ariana,La Soukra,2.845098040014257
Appartements,3.0,1.0,100.0,À Louer,450.0,Ariana,Autres villes,2.6532125137753435
Appartements,1.0,1.0,72.0,À Vendre,1900000.0,Ariana,Borj Louzir,6.278753600952829
Bureaux et Plateaux,1.0,1.0,20.0,À Louer,650.0,Ariana,Autres villes,2.8129133566428557
Appartements,2.0,1.0,90.0,À Vendre,160000.0,Ariana,Borj Louzir,5.204119982655925
Appartements,1.0,1.0,58.0,À Vendre,109000.0,Ariana,Chotrana,5.037426497940624
Maisons et Villas,4.0,3.0,500.0,À Vendre,1080000.0,Ariana,La Soukra,6.033423755486949
Maisons et Villas,5.0,4.0,370.0,À Vendre,750000.0,Ariana,La Soukra,5.8750612633917
Appartements,4.0,1.0,83.0,À Louer,500.0,Ariana,Borj Louzir,2.6989700043360187
Maisons et Villas,5.0,4.0,482.0,À Vendre,850000.0,Ariana,La Soukra,5.929418925714293
Appartements,3.0,1.0,160.0,À Vendre,350000.0,Ariana,Ennasr,5.544068044350276
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,70000.0,Ariana,Raoued,4.845098040014257
"Magasins, Commerces et Locaux industriels",1.0,1.0,70.0,À Vendre,60000.0,Ariana,Jardins D'el Menzah,4.778151250383644
Appartements,4.0,2.0,253.0,À Vendre,2400000.0,Ariana,Ennasr,6.380211241711606
Appartements,3.0,1.0,140.0,À Vendre,300000.0,Ariana,Ennasr,5.477121254719663
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,100000.0,Ariana,Raoued,5.0
Appartements,3.0,1.0,70.0,À Louer,435.0,Ariana,Borj Louzir,2.6384892569546374
Appartements,3.0,1.0,130.0,À Louer,790.0,Ariana,Borj Louzir,2.8976270912904414
Appartements,3.0,2.0,200.0,À Vendre,550000.0,Ariana,La Soukra,5.740362689494244
Appartements,3.0,1.0,70.0,À Vendre,110000.0,Ariana,Borj Louzir,5.041392685158225
Appartements,4.0,1.0,170.0,À Vendre,2600000.0,Ariana,La Soukra,6.414973347970818
"Magasins, Commerces et Locaux industriels",1.0,1.0,65.0,À Louer,2000.0,Ariana,La Soukra,3.3010299956639813
Appartements,3.0,1.0,150.0,À Louer,1200.0,Ariana,Ennasr,3.0791812460476247
Appartements,3.0,1.0,150.0,À Vendre,320000.0,Ariana,Ennasr,5.505149978319906
Maisons et Villas,3.0,2.0,140.0,À Louer,1600.0,Ariana,Jardins D'el Menzah,3.2041199826559246
Appartements,2.0,1.0,143.0,À Vendre,360000.0,Ariana,La Soukra,5.556302500767287
Appartements,2.0,1.0,25.0,À Louer,300.0,Ariana,Borj Louzir,2.4771212547196626
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,170000.0,Ariana,La Soukra,5.230448921378274
Appartements,2.0,2.0,90.0,À Louer,950.0,Ariana,Ennasr,2.9777236052888476
Appartements,3.0,1.0,121.0,À Vendre,167500.0,Ariana,La Soukra,5.224014811372864
Appartements,4.0,1.0,170.0,À Louer,1250.0,Ariana,La Soukra,3.0969100130080562
Maisons et Villas,5.0,3.0,637.0,À Vendre,900000.0,Ariana,La Soukra,5.954242509439325
Appartements,3.0,2.0,164.0,À Louer,1800.0,Ariana,La Soukra,3.255272505103306
Maisons et Villas,8.0,2.0,240.0,À Vendre,380000.0,Ariana,Ghazela,5.57978359661681
Maisons et Villas,4.0,2.0,320.0,À Vendre,265000.0,Ariana,Ghazela,5.423245873936808
Appartements,3.0,1.0,120.0,À Louer,450.0,Ariana,La Soukra,2.6532125137753435
Appartements,2.0,1.0,85.0,À Louer,300.0,Ariana,Raoued,2.4771212547196626
Appartements,3.0,2.0,130.0,À Louer,800.0,Ariana,Autres villes,2.9030899869919438
Appartements,3.0,1.0,130.0,À Louer,130.0,Ariana,La Soukra,2.113943352306837
Appartements,3.0,3.0,145.0,À Louer,610.0,Ariana,Jardins D'el Menzah,2.785329835010767
Appartements,4.0,1.0,130.0,À Louer,1400.0,Ariana,Ennasr,3.146128035678238
Appartements,3.0,2.0,140.0,À Vendre,280000.0,Ariana,Jardins D'el Menzah,5.447158031342219
Appartements,3.0,2.0,170.0,À Vendre,430000.0,Ariana,Ennasr,5.633468455579586
Appartements,1.0,1.0,45.0,À Vendre,80000.0,Ariana,La Soukra,4.903089986991944
Colocations,2.0,1.0,70.0,À Louer,125.0,Ariana,Ghazela,2.0969100130080562
Maisons et Villas,3.0,1.0,98.0,À Vendre,130000.0,Ariana,Ariana Ville,5.113943352306837
Appartements,3.0,1.0,98.0,À Vendre,130000.0,Ariana,Ariana,5.113943352306837
Appartements,2.0,1.0,70.0,À Louer,800.0,Ariana,Ennasr,2.9030899869919438
Appartements,4.0,2.0,165.0,À Vendre,310000.0,Ariana,Autres villes,5.491361693834273
Appartements,1.0,1.0,60.0,À Vendre,180000.0,Ariana,Ennasr,5.2552725051033065
Appartements,2.0,1.0,120.0,À Louer,1200.0,Ariana,Ariana Ville,3.0791812460476247
Maisons et Villas,3.0,1.0,200.0,À Vendre,170000.0,Ariana,Raoued,5.230448921378274
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,280000.0,Ariana,La Soukra,5.447158031342219
Appartements,3.0,2.0,175.0,À Louer,1200.0,Ariana,Ennasr,3.0791812460476247
Appartements,3.0,1.0,120.0,À Louer,700.0,Ariana,Jardins D'el Menzah,2.845098040014257
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,280000.0,Ariana,La Soukra,5.447158031342219
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,220000.0,Ariana,Raoued,5.342422680822207
Bureaux et Plateaux,3.0,1.0,170.0,À Louer,1800.0,Ariana,La Soukra,3.255272505103306
Maisons et Villas,2.0,1.0,90.0,À Vendre,76000.0,Ariana,Raoued,4.880813592280791
Maisons et Villas,3.0,3.0,240.0,À Louer,1650.0,Ariana,Ariana,3.2174839442139063
Maisons et Villas,2.0,1.0,90.0,À Louer,300.0,Ariana,Raoued,2.4771212547196626
Appartements,3.0,1.0,75.0,À Vendre,130000.0,Ariana,Borj Louzir,5.113943352306837
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,4455000.0,Ariana,La Soukra,6.648847708372894
Appartements,3.0,3.0,120.0,À Louer,1800.0,Ariana,La Soukra,3.255272505103306
Appartements,3.0,1.0,121.0,À Vendre,167500.0,Ariana,La Soukra,5.224014811372864
Appartements,2.0,1.0,95.0,À Vendre,220000.0,Ariana,La Soukra,5.342422680822207
Maisons et Villas,3.0,1.0,100.0,À Vendre,170000.0,Ariana,Borj Louzir,5.230448921378274
Maisons et Villas,3.0,1.0,90.0,À Vendre,100000.0,Ariana,Borj Louzir,5.0
Appartements,2.0,1.0,126.0,À Vendre,330000.0,Ariana,Jardins D'el Menzah,5.518513939877887
Appartements,2.0,1.0,100.0,À Louer,90.0,Ariana,Autres villes,1.954242509439325
"Magasins, Commerces et Locaux industriels",1.0,1.0,30.0,À Vendre,38000.0,Ariana,Autres villes,4.57978359661681
Appartements,1.0,1.0,60.0,À Louer,700.0,Ariana,Jardins D'el Menzah,2.845098040014257
Appartements,3.0,1.0,100.0,À Louer,780.0,Ariana,La Soukra,2.8920946026904804
Maisons et Villas,4.0,1.0,200.0,À Vendre,170000.0,Ariana,Ariana,5.230448921378274
Appartements,2.0,1.0,100.0,À Louer,400.0,Ariana,Ariana,2.6020599913279625
Colocations,2.0,1.0,70.0,À Louer,200.0,Ariana,Ariana Ville,2.3010299956639813
Appartements,2.0,1.0,100.0,À Vendre,223000.0,Ariana,La Soukra,5.348304863048161
"Magasins, Commerces et Locaux industriels",2.0,2.0,200.0,À Louer,1100.0,Ariana,Mnihla,3.041392685158225
Maisons et Villas,3.0,1.0,120.0,À Louer,450.0,Ariana,La Soukra,2.6532125137753435
Appartements,2.0,2.0,120.0,À Louer,700.0,Ariana,La Soukra,2.845098040014257
Appartements,1.0,1.0,60.0,À Vendre,180000.0,Ariana,Autres villes,5.2552725051033065
Appartements,2.0,1.0,80.0,À Louer,400.0,Ariana,Ghazela,2.6020599913279625
"Magasins, Commerces et Locaux industriels",1.0,1.0,432.0,À Vendre,250000.0,Ariana,La Soukra,5.3979400086720375
Bureaux et Plateaux,2.0,1.0,80.0,À Louer,700.0,Ariana,Ghazela,2.845098040014257
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,65000.0,Ariana,Ghazela,4.812913356642856
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,10340000.0,Ariana,Chotrana,7.014520538757924
Appartements,2.0,1.0,60.0,À Vendre,170000.0,Ariana,La Soukra,5.230448921378274
Appartements,3.0,1.0,140.0,À Louer,900.0,Ariana,Ariana Ville,2.9542425094393248
Appartements,4.0,2.0,110.0,À Louer,790.0,Ariana,Borj Louzir,2.8976270912904414
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,200000.0,Ariana,Chotrana,5.301029995663981
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,900000.0,Ariana,La Soukra,5.954242509439325
Maisons et Villas,6.0,2.0,425.0,À Vendre,230000.0,Ariana,Raoued,5.361727836017593
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,225000.0,Ariana,Raoued,5.352182518111363
Appartements,2.0,1.0,108.0,À Vendre,210000.0,Ariana,Borj Louzir,5.3222192947339195
Appartements,4.0,1.0,150.0,À Louer,250.0,Ariana,Ariana Ville,2.3979400086720375
Appartements,2.0,1.0,120.0,À Louer,800.0,Ariana,Ghazela,2.9030899869919438
Maisons et Villas,3.0,1.0,225.0,À Vendre,135000.0,Ariana,Chotrana,5.1303337684950066
Maisons et Villas,6.0,2.0,228.0,À Vendre,165000000.0,Ariana,Ettadhamen,8.217483944213907
Appartements,3.0,1.0,120.0,À Louer,500.0,Ariana,Borj Louzir,2.6989700043360187
Appartements,4.0,2.0,130.0,À Louer,820.0,Ariana,La Soukra,2.9138138523837167
Maisons et Villas,11.0,3.0,500.0,À Vendre,360000.0,Ariana,Raoued,5.556302500767287
Appartements,2.0,1.0,170.0,À Vendre,330000.0,Ariana,Ennasr,5.518513939877887
"Magasins, Commerces et Locaux industriels",1.0,2.0,1500.0,À Louer,2500.0,Ariana,Chotrana,3.3979400086720375
Appartements,1.0,1.0,45.0,À Vendre,120000.0,Ariana,Ennasr,5.079181246047625
Terrains et Fermes,-1.0,-1.0,-1.0,À Vendre,120000.0,Ariana,Autres villes,5.079181246047625
Appartements,3.0,2.0,147.0,À Louer,1300.0,Ariana,Ghazela,3.113943352306837
Appartements,1.0,1.0,70.0,À Louer,70.0,Ariana,Autres villes,1.845098040014257
Appartements,3.0,1.0,140.0,À Vendre,275000.0,Ariana,Jardins D'el Menzah,5.439332693830263
Appartements,1.0,1.0,60.0,À Vendre,155000.0,Ariana,Ennasr,5.190331698170292
Appartements,3.0,1.0,117.0,À Vendre,270000.0,Ariana,La Soukra,5.431363764158987
Maisons et Villas,1.0,1.0,150.0,À Vendre,28000.0,Ariana,Raoued,4.447158031342219
Maisons et Villas,4.0,2.0,700.0,À Louer,6500.0,Ariana,La Soukra,3.8129133566428557
Appartements,1.0,1.0,130.0,À Louer,1000.0,Ariana,La Soukra,3.0
Appartements,2.0,1.0,119.0,À Louer,1350.0,Ariana,La Soukra,3.130333768495006
Maisons et Villas,3.0,1.0,200.0,À Vendre,180000.0,Ariana,Ariana,5.2552725051033065
Appartements,2.0,1.0,80.0,À Vendre,195000.0,Ariana,Mnihla,5.290034611362518
Appartements,2.0,1.0,128.0,À Vendre,365000.0,Ariana,La Soukra,5.562292864456475
Appartements,2.0,1.0,70.0,À Louer,700.0,Ariana,Ariana Ville,2.845098040014257
Maisons et Villas,1.0,1.0,200.0,À Vendre,60000.0,Ariana,Raoued,4.778151250383644
Maisons et Villas,6.0,3.0,311.0,À Vendre,900000.0,Ariana,La Soukra,5.954242509439325
Maisons et Villas,2.0,1.0,110.0,À Vendre,120000.0,Ariana,Raoued,5.079181246047625
Maisons et Villas,1.0,1.0,195.0,À Vendre,65000.0,Ariana,Chotrana,4.812913356642856
